"Location","String Value","String Representation","Data Type"
"822c0450","SimpleAuthenticationProtocol::Authenticate_V2","\"SimpleAuthenticationProtocol::Authenticate_V2\"","ds"
"822c0480","SimpleAuthenticationProtocol::LoginWithToken_V1","\"SimpleAuthenticationProtocol::LoginWithToken_V1\"","ds"
"822c04b0","SimpleAuthenticationProtocol::LoginWithToken_V2","\"SimpleAuthenticationProtocol::LoginWithToken_V2\"","ds"
"822c04e0","SimpleAuthenticationProtocol::Login_V1","\"SimpleAuthenticationProtocol::Login_V1\"","ds"
"822c0508","SimpleAuthenticationProtocol::Login_V2","\"SimpleAuthenticationProtocol::Login_V2\"","ds"
"822c0530","SimpleAuthenticationProtocol::Register_V1","\"SimpleAuthenticationProtocol::Register_V1\"","ds"
"822c055c","SimpleAuthenticationProtocol","\"SimpleAuthenticationProtocol\"","ds"
"822c057c","PlayerStatsProtocol::WriteStats_V1","\"PlayerStatsProtocol::WriteStats_V1\"","ds"
"822c05a0","PlayerStatsProtocol::ReadStatsByPlayers_V1","\"PlayerStatsProtocol::ReadStatsByPlayers_V1\"","ds"
"822c05cc","PlayerStatsProtocol::ReadStatboardHistory_V1","\"PlayerStatsProtocol::ReadStatboardHistory_V1\"","ds"
"822c05fc","PlayerStatsProtocol::ReadLeaderboardHistory_V1","\"PlayerStatsProtocol::ReadLeaderboardHistory_V1\"","ds"
"822c062c","PlayerStatsProtocol::ReadStatboardHistoryAggregated_V1","\"PlayerStatsProtocol::ReadStatboardHistoryAggregated_V1\"","ds"
"822c0664","PlayerStatsProtocol::GetStatboardNextPurgeDate_V1","\"PlayerStatsProtocol::GetStatboardNextPurgeDate_V1\"","ds"
"822c0698","PlayerStatsProtocol::ReadLeaderboardsNearPlayer_V1","\"PlayerStatsProtocol::ReadLeaderboardsNearPlayer_V1\"","ds"
"822c06cc","PlayerStatsProtocol::ReadLeaderboardsByRank_V1","\"PlayerStatsProtocol::ReadLeaderboardsByRank_V1\"","ds"
"822c06fc","PlayerStatsProtocol::ReadLeaderboardsByPlayers_V1","\"PlayerStatsProtocol::ReadLeaderboardsByPlayers_V1\"","ds"
"822c0730","PlayerStatsProtocol::ReadPopulationStats_V1","\"PlayerStatsProtocol::ReadPopulationStats_V1\"","ds"
"822c075c","PlayerStatsProtocol::ReadPopulationStatsHistory_V1","\"PlayerStatsProtocol::ReadPopulationStatsHistory_V1\"","ds"
"822c0790","PlayerStatsProtocol","\"PlayerStatsProtocol\"","ds"
"822c07a4","platform_online_ID","\"platform_online_ID\"","ds"
"822c07c8","RemoteLogDeviceProtocol::Log_V1","\"RemoteLogDeviceProtocol::Log_V1\"","ds"
"822c07e8","RemoteLogDeviceProtocol","\"RemoteLogDeviceProtocol\"","ds"
"822c0800","SimpleAuthenticationProtocol::Authenticate_V1","\"SimpleAuthenticationProtocol::Authenticate_V1\"","ds"
"822c0830","SimpleAuthenticationProtocol::Authenticate_V2","\"SimpleAuthenticationProtocol::Authenticate_V2\"","ds"
"822c0860","SimpleAuthenticationProtocol::LoginWithToken_V1","\"SimpleAuthenticationProtocol::LoginWithToken_V1\"","ds"
"822c0890","SimpleAuthenticationProtocol::LoginWithToken_V2","\"SimpleAuthenticationProtocol::LoginWithToken_V2\"","ds"
"822c08c0","SimpleAuthenticationProtocol::Login_V1","\"SimpleAuthenticationProtocol::Login_V1\"","ds"
"822c08e8","SimpleAuthenticationProtocol::Login_V2","\"SimpleAuthenticationProtocol::Login_V2\"","ds"
"822c0910","SimpleAuthenticationProtocol::Register_V1","\"SimpleAuthenticationProtocol::Register_V1\"","ds"
"822c093c","SimpleAuthenticationProtocol","\"SimpleAuthenticationProtocol\"","ds"
"822c095c","PlayerStatsProtocol::WriteStats_V1","\"PlayerStatsProtocol::WriteStats_V1\"","ds"
"822c0980","PlayerStatsProtocol::ReadStatsByPlayers_V1","\"PlayerStatsProtocol::ReadStatsByPlayers_V1\"","ds"
"822c09ac","PlayerStatsProtocol::ReadStatboardHistory_V1","\"PlayerStatsProtocol::ReadStatboardHistory_V1\"","ds"
"822c09dc","PlayerStatsProtocol::ReadLeaderboardHistory_V1","\"PlayerStatsProtocol::ReadLeaderboardHistory_V1\"","ds"
"822c0a0c","PlayerStatsProtocol::ReadStatboardHistoryAggregated_V1","\"PlayerStatsProtocol::ReadStatboardHistoryAggregated_V1\"","ds"
"822c0a44","PlayerStatsProtocol::GetStatboardNextPurgeDate_V1","\"PlayerStatsProtocol::GetStatboardNextPurgeDate_V1\"","ds"
"822c0a78","PlayerStatsProtocol::ReadLeaderboardsNearPlayer_V1","\"PlayerStatsProtocol::ReadLeaderboardsNearPlayer_V1\"","ds"
"822c0aac","PlayerStatsProtocol::ReadLeaderboardsByRank_V1","\"PlayerStatsProtocol::ReadLeaderboardsByRank_V1\"","ds"
"822c0adc","PlayerStatsProtocol::ReadLeaderboardsByPlayers_V1","\"PlayerStatsProtocol::ReadLeaderboardsByPlayers_V1\"","ds"
"822c0b10","PlayerStatsProtocol::ReadPopulationStats_V1","\"PlayerStatsProtocol::ReadPopulationStats_V1\"","ds"
"822c0b3c","PlayerStatsProtocol::ReadPopulationStatsHistory_V1","\"PlayerStatsProtocol::ReadPopulationStatsHistory_V1\"","ds"
"822c0b70","PlayerStatsProtocol","\"PlayerStatsProtocol\"","ds"
"822c0bb8","RemoteLogDeviceProtocol::Log_V1","\"RemoteLogDeviceProtocol::Log_V1\"","ds"
"822c0bd8","RemoteLogDeviceProtocol","\"RemoteLogDeviceProtocol\"","ds"
"822c0bf0","SimpleAuthenticationProtocol::Authenticate_V1","\"SimpleAuthenticationProtocol::Authenticate_V1\"","ds"
"822c0c20","SimpleAuthenticationProtocol::Authenticate_V2","\"SimpleAuthenticationProtocol::Authenticate_V2\"","ds"
"822c0c50","SimpleAuthenticationProtocol::LoginWithToken_V1","\"SimpleAuthenticationProtocol::LoginWithToken_V1\"","ds"
"822c0c80","SimpleAuthenticationProtocol::LoginWithToken_V2","\"SimpleAuthenticationProtocol::LoginWithToken_V2\"","ds"
"822c0cb0","SimpleAuthenticationProtocol::Login_V1","\"SimpleAuthenticationProtocol::Login_V1\"","ds"
"822c0cd8","SimpleAuthenticationProtocol::Login_V2","\"SimpleAuthenticationProtocol::Login_V2\"","ds"
"822c0d00","SimpleAuthenticationProtocol::Register_V1","\"SimpleAuthenticationProtocol::Register_V1\"","ds"
"822c0d2c","SimpleAuthenticationProtocol","\"SimpleAuthenticationProtocol\"","ds"
"822c0d4c","NewsCustomProtocol::DeleteMessage_V1","\"NewsCustomProtocol::DeleteMessage_V1\"","ds"
"822c0d74","NewsCustomProtocol::SendMessageToProfileIds_V1","\"NewsCustomProtocol::SendMessageToProfileIds_V1\"","ds"
"822c0da4","NewsCustomProtocol::GetNewsByProfileIdsAndCategory_V1","\"NewsCustomProtocol::GetNewsByProfileIdsAndCategory_V1\"","ds"
"822c0ddc","NewsCustomProtocol::GetGlobalNews_V1","\"NewsCustomProtocol::GetGlobalNews_V1\"","ds"
"822c0e04","NewsCustomProtocol","\"NewsCustomProtocol\"","ds"
"822c0e30","songId","\"songId\"","ds"
"822c0e38","gameMode","\"gameMode\"","ds"
"822c0e44","scoringDeviceType","\"scoringDeviceType\"","ds"
"822c0e68","RemoteLogDeviceProtocol::Log_V1","\"RemoteLogDeviceProtocol::Log_V1\"","ds"
"822c0e88","RemoteLogDeviceProtocol","\"RemoteLogDeviceProtocol\"","ds"
"822c0ea0","SimpleAuthenticationProtocol::Authenticate_V1","\"SimpleAuthenticationProtocol::Authenticate_V1\"","ds"
"822c0ed0","SimpleAuthenticationProtocol::Authenticate_V2","\"SimpleAuthenticationProtocol::Authenticate_V2\"","ds"
"822c0f00","SimpleAuthenticationProtocol::LoginWithToken_V1","\"SimpleAuthenticationProtocol::LoginWithToken_V1\"","ds"
"822c0f30","SimpleAuthenticationProtocol::LoginWithToken_V2","\"SimpleAuthenticationProtocol::LoginWithToken_V2\"","ds"
"822c0f60","SimpleAuthenticationProtocol::Login_V1","\"SimpleAuthenticationProtocol::Login_V1\"","ds"
"822c0f88","SimpleAuthenticationProtocol::Login_V2","\"SimpleAuthenticationProtocol::Login_V2\"","ds"
"822c0fb0","SimpleAuthenticationProtocol::Register_V1","\"SimpleAuthenticationProtocol::Register_V1\"","ds"
"822c0fdc","SimpleAuthenticationProtocol","\"SimpleAuthenticationProtocol\"","ds"
"822c0ffc","WDFTournamentProtocol::GetTournamentCurrent_V1","\"WDFTournamentProtocol::GetTournamentCurrent_V1\"","ds"
"822c102c","WDFTournamentProtocol::GetTournamentPrevious_V1","\"WDFTournamentProtocol::GetTournamentPrevious_V1\"","ds"
"822c105c","WDFTournamentProtocol::GetTopPlayersCurrent_V1","\"WDFTournamentProtocol::GetTopPlayersCurrent_V1\"","ds"
"822c108c","WDFTournamentProtocol::GetTopPlayersPrevious_V1","\"WDFTournamentProtocol::GetTopPlayersPrevious_V1\"","ds"
"822c10bc","WDFTournamentProtocol::GetTopPlayersByCountryCurrent_V1","\"WDFTournamentProtocol::GetTopPlayersByCountryCurrent_V1\"","ds"
"822c10f4","WDFTournamentProtocol::GetTopPlayersByCountryPrevious_V1","\"WDFTournamentProtocol::GetTopPlayersByCountryPrevious_V1\"","ds"
"822c1130","WDFTournamentProtocol::GetTopFriendsCurrent_V1","\"WDFTournamentProtocol::GetTopFriendsCurrent_V1\"","ds"
"822c1160","WDFTournamentProtocol::GetTopFriendsPrevious_V1","\"WDFTournamentProtocol::GetTopFriendsPrevious_V1\"","ds"
"822c1190","WDFTournamentProtocol::GetPlayerListCurrent_V1","\"WDFTournamentProtocol::GetPlayerListCurrent_V1\"","ds"
"822c11c0","WDFTournamentProtocol::GetPlayerListPrevious_V1","\"WDFTournamentProtocol::GetPlayerListPrevious_V1\"","ds"
"822c11f0","WDFTournamentProtocol::GetParticipationCount_V1","\"WDFTournamentProtocol::GetParticipationCount_V1\"","ds"
"822c1220","WDFTournamentProtocol::SendFinalScore_V1","\"WDFTournamentProtocol::SendFinalScore_V1\"","ds"
"822c124c","WDFTournamentProtocol","\"WDFTournamentProtocol\"","ds"
"822c1264","PlayerStatsProtocol::WriteStats_V1","\"PlayerStatsProtocol::WriteStats_V1\"","ds"
"822c1288","PlayerStatsProtocol::ReadStatsByPlayers_V1","\"PlayerStatsProtocol::ReadStatsByPlayers_V1\"","ds"
"822c12b4","PlayerStatsProtocol::ReadStatboardHistory_V1","\"PlayerStatsProtocol::ReadStatboardHistory_V1\"","ds"
"822c12e4","PlayerStatsProtocol::ReadLeaderboardHistory_V1","\"PlayerStatsProtocol::ReadLeaderboardHistory_V1\"","ds"
"822c1314","PlayerStatsProtocol::ReadStatboardHistoryAggregated_V1","\"PlayerStatsProtocol::ReadStatboardHistoryAggregated_V1\"","ds"
"822c134c","PlayerStatsProtocol::GetStatboardNextPurgeDate_V1","\"PlayerStatsProtocol::GetStatboardNextPurgeDate_V1\"","ds"
"822c1380","PlayerStatsProtocol::ReadLeaderboardsNearPlayer_V1","\"PlayerStatsProtocol::ReadLeaderboardsNearPlayer_V1\"","ds"
"822c13b4","PlayerStatsProtocol::ReadLeaderboardsByRank_V1","\"PlayerStatsProtocol::ReadLeaderboardsByRank_V1\"","ds"
"822c13e4","PlayerStatsProtocol::ReadLeaderboardsByPlayers_V1","\"PlayerStatsProtocol::ReadLeaderboardsByPlayers_V1\"","ds"
"822c1418","PlayerStatsProtocol::ReadPopulationStats_V1","\"PlayerStatsProtocol::ReadPopulationStats_V1\"","ds"
"822c1444","PlayerStatsProtocol::ReadPopulationStatsHistory_V1","\"PlayerStatsProtocol::ReadPopulationStatsHistory_V1\"","ds"
"822c1478","PlayerStatsProtocol","\"PlayerStatsProtocol\"","ds"
"822c1564","RemoteLogDeviceProtocol::Log_V1","\"RemoteLogDeviceProtocol::Log_V1\"","ds"
"822c1584","RemoteLogDeviceProtocol","\"RemoteLogDeviceProtocol\"","ds"
"822c159c","SimpleAuthenticationProtocol::Authenticate_V1","\"SimpleAuthenticationProtocol::Authenticate_V1\"","ds"
"822c15cc","SimpleAuthenticationProtocol::Authenticate_V2","\"SimpleAuthenticationProtocol::Authenticate_V2\"","ds"
"822c15fc","SimpleAuthenticationProtocol::LoginWithToken_V1","\"SimpleAuthenticationProtocol::LoginWithToken_V1\"","ds"
"822c162c","SimpleAuthenticationProtocol::LoginWithToken_V2","\"SimpleAuthenticationProtocol::LoginWithToken_V2\"","ds"
"822c165c","SimpleAuthenticationProtocol::Login_V1","\"SimpleAuthenticationProtocol::Login_V1\"","ds"
"822c1684","SimpleAuthenticationProtocol::Login_V2","\"SimpleAuthenticationProtocol::Login_V2\"","ds"
"822c16ac","SimpleAuthenticationProtocol::Register_V1","\"SimpleAuthenticationProtocol::Register_V1\"","ds"
"822c16d8","SimpleAuthenticationProtocol","\"SimpleAuthenticationProtocol\"","ds"
"822c197c","OnlineStorageHelper thread","\"OnlineStorageHelper thread\"","ds"
"822c2268","frameStartOffset","\"frameStartOffset\"","ds"
"822c2f88","HTTPFileRequest_Hermes_StreamGet","\"HTTPFileRequest_Hermes_StreamGet\"","ds"
"822c2fac","%x.tmp","\"%x.tmp\"","ds"
"822c2fb4","HTTPFileRequest_Hermes_GetContentLength","\"HTTPFileRequest_Hermes_GetContentLength\"","ds"
"822c2ffc","HTTPPartialFileRequest_Hermes_GetContentLength","\"HTTPPartialFileRequest_Hermes_GetContentLength\"","ds"
"822c302c","HTTPPartialFileRequest_Hermes_StreamRangeGet","\"HTTPPartialFileRequest_Hermes_StreamRangeGet\"","ds"
"822c305c","HTTPPartialFileRequest_Hermes_ReadEnd","\"HTTPPartialFileRequest_Hermes_ReadEnd\"","ds"
"822c3160","WebM Project VP8 Decoder v1.2.0","\"WebM Project VP8 Decoder v1.2.0\"","ds"
"822c3698","edgeAnim: unexpected animation tag
","\"edgeAnim: unexpected animation tag\n\"","ds"
"822c3730","pos (?)","\"pos (?)\"","ds"
"822c3738","unknown(14)unknown(15)","\"unknown(14)unknown(15)\"","ds"
"822c3750","?? 63 ??","\"?? 63 ??\"","ds"
"822c375c","?? 62 ??","\"?? 62 ??\"","ds"
"822c3768","?? 61 ??","\"?? 61 ??\"","ds"
"822c3774","FMT_1_REVERSE","\"FMT_1_REVERSE\"","ds"
"822c3784","?? 3 ??","\"?? 3 ??\"","ds"
"822c378c","opcode_63","\"opcode_63\"","ds"
"822c3798","opcode_62","\"opcode_62\"","ds"
"822c37a4","opcode_61","\"opcode_61\"","ds"
"822c37b0","opcode_60","\"opcode_60\"","ds"
"822c37bc","opcode_59","\"opcode_59\"","ds"
"822c37c8","opcode_58","\"opcode_58\"","ds"
"822c37d4","opcode_57","\"opcode_57\"","ds"
"822c37e0","opcode_56","\"opcode_56\"","ds"
"822c37ec","opcode_55","\"opcode_55\"","ds"
"822c37f8","opcode_54","\"opcode_54\"","ds"
"822c3804","opcode_53","\"opcode_53\"","ds"
"822c3810","opcode_52","\"opcode_52\"","ds"
"822c381c","opcode_51","\"opcode_51\"","ds"
"822c3828","opcode_31","\"opcode_31\"","ds"
"822c3834","opcode_30","\"opcode_30\"","ds"
"822c392c"," Yield=%s","\" Yield=%s\"","ds"
"822c3938","(!p0) ","\"(!p0) \"","ds"
"822c3940","(p0) ","\"(p0) \"","ds"
"822c3958","/* %4d.%d */ ","\"/* %4d.%d */ \"","ds"
"822c3968","/* %4d   */ ","\"/* %4d   */ \"","ds"
"822c3978","             ","\"             \"","ds"
"822c39a0","\, %s=%s","\"\, %s=%s\"","ds"
"822c39ac","Warning: ","\"Warning: \"","ds"
"822c39c8","PrefetchCount=%d","\"PrefetchCount=%d\"","ds"
"822c39dc","NumFormat=%s","\"NumFormat=%s\"","ds"
"822c39ec","Signed=%s","\"Signed=%s\"","ds"
"822c39f8","Stride=%d","\"Stride=%d\"","ds"
"822c3a04","DataFormat=%s","\"DataFormat=%s\"","ds"
"822c3a14","Offset=%d","\"Offset=%d\"","ds"
"822c3a20","ExpAdjust=%d","\"ExpAdjust=%d\"","ds"
"822c3a30","RoundIndex=%s","\"RoundIndex=%s\"","ds"
"822c3a40","UseTextureCache=%s","\"UseTextureCache=%s\"","ds"
"822c3a5c","Unexpected vfetch opcode: %d","\"Unexpected vfetch opcode: %d\"","ds"
"822c3a7c","\, OffsetZ=%g","\"\, OffsetZ=%g\"","ds"
"822c3a8c","\, OffsetY=%g","\"\, OffsetY=%g\"","ds"
"822c3a9c","\, OffsetX=%g","\"\, OffsetX=%g\"","ds"
"822c3aac","\, LODBias=%g","\"\, LODBias=%g\"","ds"
"822c3ac4","Illegal tfetch opcode: %d","\"Illegal tfetch opcode: %d\"","ds"
"822c3ae0","\, DoNotSerialize=true","\"\, DoNotSerialize=true\"","ds"
"822c3afc","\, ForwardOnly=%s","\"\, ForwardOnly=%s\"","ds"
"822c3b10","b%d\, ","\"b%d\, \"","ds"
"822c3b18","\, addressing=true","\"\, addressing=true\"","ds"
"822c3b2c","\, Repeat=%s","\"\, Repeat=%s\"","ds"
"822c3b38","i%d\, ","\"i%d\, \"","ds"
"822c3b48","       ","\"       \"","ds"
"822c3b50","Absolute addressing is unsupported.","\"Absolute addressing is unsupported.\"","ds"
"822c3b74","PDB hint %08x-%08x-%08x","\"PDB hint %08x-%08x-%08x\"","ds"
"822c3b8c","\Device\Harddisk0\partition0","\"\\Device\\Harddisk0\\partition0\"","ds"
"822c3bb8","\??\cache:","\"\\??\\cache:\"","ds"
"822c3bc4","\??\cache%u:","\"\\??\\cache%u:\"","ds"
"822c3bd4","\Device\Harddisk0\Cache%u","\"\\Device\\Harddisk0\\Cache%u\"","ds"
"822c3bf0","\Device\Harddisk0\Cache%u\","\"\\Device\\Harddisk0\\Cache%u\\\"","ds"
"822c3c0c","\Device\cache%d","\"\\Device\\cache%d\"","ds"
"822c3d90","Copyright (c) Microsoft Corporation","u\"Copyright (c) Microsoft Corporation\"","unicode"
"822c5218","Xbox 360 audio device","u\"Xbox 360 audio device\"","unicode"
"822d13b8"," !\"#$%&'()*+\,-./0123456789:;<=>?@ABCDEFGHIJKLMNOPQRSTUVWXYZ[\]^_`abcdefghijklmnop","u\" !\\"#$%&'()*+\,-./0123456789:;<=>?@ABCDEFGHIJKLMNOPQRSTUVWXYZ[\\]^_`abcdefghijklmnop\"","unicode"
"822d2362"," !\"#$%&'()*+\,-./0123456789:;<=>?@ABCDEFGHIJKLMNOPQRSTUVWXYZ[\]^_`abcdefghijklm","u\" !\\"#$%&'()*+\,-./0123456789:;<=>?@ABCDEFGHIJKLMNOPQRSTUVWXYZ[\\]^_`abcdefghijklm\"","unicode"
"822d243e"," !\"#$%&'()*+\,-./0123456789:;<=>?@ABCDEFGHIJKLM","u\" !\\"#$%&'()*+\,-./0123456789:;<=>?@ABCDEFGHIJKLM\"","unicode"
"822d3996"," !\"#$%&'()*+\,-./0123456789:;<=>?@ABCDEFGHIJKLMNOPQRSTUVWXYZ[\]^_`abcdefghijklmnopqrstuvwxy","u\" !\\"#$%&'()*+\,-./0123456789:;<=>?@ABCDEFGHIJKLMNOPQRSTUVWXYZ[\\]^_`abcdefghijklmnopqrstuvwxy\"","unicode"
"822d3a8a"," !\"#$%&'()*+\,-./0123456789:;<=>?@ABCDEFGHIJK","u\" !\\"#$%&'()*+\,-./0123456789:;<=>?@ABCDEFGHIJK\"","unicode"
"822d4a12"," !\"#$%&'()*+\,-./0123456789:;<=>?@ABCDEFGHIJKLMNOPQRSTUVWXYZ[","u\" !\\"#$%&'()*+\,-./0123456789:;<=>?@ABCDEFGHIJKLMNOPQRSTUVWXYZ[\"","unicode"
"822d5466"," !\"#$%&'()*+\,-./0123456789:;<=>?@ABCDEFGHIJKLMNOPQRSTUVWXYZ","u\" !\\"#$%&'()*+\,-./0123456789:;<=>?@ABCDEFGHIJKLMNOPQRSTUVWXYZ\"","unicode"
"822d6220","FT_Pad","\"FT_Pad\"","ds"
"822d6228","FT_Amc","\"FT_Amc\"","ds"
"822d6230","FT_Frg","\"FT_Frg\"","ds"
"822d6238","FT_Cpt","\"FT_Cpt\"","ds"
"822d6240","FT_Ini","\"FT_Ini\"","ds"
"822d6248","SPE_GetBurst","\"SPE_GetBurst\"","ds"
"822d6258","SPE_ReadFrame","\"SPE_ReadFrame\"","ds"
"822d6268","SPE_PutPacket","\"SPE_PutPacket\"","ds"
"822e4020"," !\"#$%&'()*+\,-./0123456789:;<=>?@ABCDEFGHIJKLMNOPQRSTUVWXYZ[\]^_`abc","u\" !\\"#$%&'()*+\,-./0123456789:;<=>?@ABCDEFGHIJKLMNOPQRSTUVWXYZ[\\]^_`abc\"","unicode"
"822e4d9b","dCT_MISC  ","\"dCT_MISC  \"","ds"
"822e4da8","CT_ALBUM ","\"CT_ALBUM \"","ds"
"822e4db4","CT_ARTIST","\"CT_ARTIST\"","ds"
"822e4dc0","CT_TITLE ","\"CT_TITLE \"","ds"
"822e4dcc","MD_FDMTX","\"MD_FDMTX\"","ds"
"822e4dd8","MD_DRC  ","\"MD_DRC  \"","ds"
"822e4de4","MD_NONE ","\"MD_NONE \"","ds"
"822e5790","UTTERANCES2","\"UTTERANCES2\"","ds"
"822e57a4","GRAMMAR2","\"GRAMMAR2\"","ds"
"822e57b0","SESSION2","\"SESSION2\"","ds"
"822e57bc","nuispeech","\"nuispeech\"","ds"
"822e585c","DisableHypotheses","u\"DisableHypotheses\"","unicode"
"822e5880","CFGConfidenceRejectionThreshold","u\"CFGConfidenceRejectionThreshold\"","unicode"
"822e58c0","GarbageFramePenalty","u\"GarbageFramePenalty\"","unicode"
"822e58e8","AccuracyOverride","u\"AccuracyOverride\"","unicode"
"822e590c","ComplexResponseSpeed","u\"ComplexResponseSpeed\"","unicode"
"822e5938","HighConfidenceThreshold","u\"HighConfidenceThreshold\"","unicode"
"822e5968","NormalConfidenceThreshold","u\"NormalConfidenceThreshold\"","unicode"
"822e599c","LowConfidenceThreshold","u\"LowConfidenceThreshold\"","unicode"
"822e59cc","ResponseSpeed","u\"ResponseSpeed\"","unicode"
"822e59ec","GAME:\nuisp%d","\"GAME:\\nuisp%d\"","ds"
"822e59fc","UPDATE:\nuisp%d","\"UPDATE:\\nuisp%d\"","ds"
"822e5bd0","VendorPreferred","u\"VendorPreferred\"","unicode"
"822e5c00","HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Speech\PhoneConverters","u\"HKEY_LOCAL_MACHINE\\SOFTWARE\\Microsoft\\Speech\\PhoneConverters\"","unicode"
"822e5c7c","Language=","u\"Language=\"","unicode"
"822e5cc4","0123456789ABCDEF","u\"0123456789ABCDEF\"","unicode"
"822e5ce8","NuiSpeech Event Handler Thread","\"NuiSpeech Event Handler Thread\"","ds"
