"No.","Time","Source","Destination","Protocol","Length","Info"
"1468","358.629840","RealtekSemic_68:0a:27","Broadcast","ARP","42","Who has 192.168.50.79? Tell 192.168.50.1"
"1469","358.732546","Intel_3f:d4:55","Nearest-Bridge","LLDP","58","MA/7c:5c:f8:3f:d4:55 MA/7c:5c:f8:3f:d4:55 3601 "
"1470","358.732546","RealtekSemic_68:0a:27","Broadcast","ARP","42","Who has 192.168.50.82? Tell 192.168.50.1"
"1471","359.636099","fe80::52eb:f6ff:fe89:7c68","ff02::1:ff57:4136","ICMPv6","86","Neighbor Solicitation for 2001:4453:38f:b300:bcd9:82c7:e157:4136 from 00:e0:4c:68:0a:27"
"1472","359.653858","RealtekSemic_68:0a:27","Broadcast","ARP","42","Who has 192.168.50.79? Tell 192.168.50.1"
"1473","359.741077","Intel_3f:d4:55","Nearest-Bridge","LLDP","58","MA/7c:5c:f8:3f:d4:55 MA/7c:5c:f8:3f:d4:55 3601 "
"1474","359.755996","fe80::52eb:f6ff:fe89:7c68","ff02::1:ff01:f9b4","ICMPv6","86","Neighbor Solicitation for 2001:4453:38f:b300:a1f4:6da2:601:f9b4 from 00:e0:4c:68:0a:27"
"1475","359.858657","RealtekSemic_68:0a:27","Broadcast","ARP","42","Who has 192.168.50.82? Tell 192.168.50.1"
"1476","360.034196","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
"1477","360.677939","fe80::52eb:f6ff:fe89:7c68","ff02::1:ff01:f9b4","ICMPv6","86","Neighbor Solicitation for 2001:4453:38f:b300:a1f4:6da2:601:f9b4 from 00:e0:4c:68:0a:27"
"1478","360.733951","Intel_3f:d4:55","Nearest-Bridge","LLDP","58","MA/7c:5c:f8:3f:d4:55 MA/7c:5c:f8:3f:d4:55 3601 "
"1479","360.780291","RealtekSemic_68:0a:27","Broadcast","ARP","42","Who has 192.168.50.82? Tell 192.168.50.1"
"1480","361.701880","fe80::52eb:f6ff:fe89:7c68","ff02::1:ff01:f9b4","ICMPv6","86","Neighbor Solicitation for 2001:4453:38f:b300:a1f4:6da2:601:f9b4 from 00:e0:4c:68:0a:27"
"1481","361.734385","Intel_3f:d4:55","Nearest-Bridge","LLDP","58","MA/7c:5c:f8:3f:d4:55 MA/7c:5c:f8:3f:d4:55 3601 "
"1482","361.804239","RealtekSemic_68:0a:27","Broadcast","ARP","42","Who has 192.168.50.82? Tell 192.168.50.1"
"1483","362.054194","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
"1484","362.828228","RealtekSemic_68:0a:27","Broadcast","ARP","42","Who has 192.168.50.82? Tell 192.168.50.1"
"1485","363.442436","fe80::52eb:f6ff:fe89:7c68","ff02::1:ff01:f9b4","ICMPv6","86","Neighbor Solicitation for 2001:4453:38f:b300:a1f4:6da2:601:f9b4 from 00:e0:4c:68:0a:27"
"1486","363.852249","RealtekSemic_68:0a:27","Broadcast","ARP","42","Who has 192.168.50.82? Tell 192.168.50.1"
"1487","363.954846","Intel_3f:d4:55","Nearest-Bridge","LLDP","58","MA/7c:5c:f8:3f:d4:55 MA/7c:5c:f8:3f:d4:55 3601 "
"1488","364.064176","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
"1489","364.159584","fe80::52eb:f6ff:fe89:7c68","ff02::1","ICMPv6","142","Router Advertisement from 50:eb:f6:89:7c:68"
"1490","364.466704","fe80::52eb:f6ff:fe89:7c68","ff02::1:ff01:f9b4","ICMPv6","86","Neighbor Solicitation for 2001:4453:38f:b300:a1f4:6da2:601:f9b4 from 00:e0:4c:68:0a:27"
"1491","364.773833","RealtekSemic_68:0a:27","Broadcast","ARP","42","Who has 192.168.50.82? Tell 192.168.50.1"
"1492","364.973951","Intel_3f:d4:55","Nearest-Bridge","LLDP","58","MA/7c:5c:f8:3f:d4:55 MA/7c:5c:f8:3f:d4:55 3601 "
"1493","365.490716","fe80::52eb:f6ff:fe89:7c68","ff02::1:ff01:f9b4","ICMPv6","86","Neighbor Solicitation for 2001:4453:38f:b300:a1f4:6da2:601:f9b4 from 00:e0:4c:68:0a:27"
"1494","365.797850","RealtekSemic_68:0a:27","Broadcast","ARP","42","Who has 192.168.50.82? Tell 192.168.50.1"
"1495","365.956984","Intel_3f:d4:55","Nearest-Bridge","LLDP","58","MA/7c:5c:f8:3f:d4:55 MA/7c:5c:f8:3f:d4:55 3601 "
"1496","366.065893","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
"1497","366.924228","RealtekSemic_68:0a:27","Broadcast","ARP","42","Who has 192.168.50.82? Tell 192.168.50.1"
"1498","366.974155","Intel_3f:d4:55","Nearest-Bridge","LLDP","58","MA/7c:5c:f8:3f:d4:55 MA/7c:5c:f8:3f:d4:55 3601 "
"1499","367.026690","fe80::52eb:f6ff:fe89:7c68","ff02::1:ff01:f9b4","ICMPv6","86","Neighbor Solicitation for 2001:4453:38f:b300:a1f4:6da2:601:f9b4 from 00:e0:4c:68:0a:27"
"1500","367.845815","RealtekSemic_68:0a:27","Broadcast","ARP","42","Who has 192.168.50.82? Tell 192.168.50.1"
"1501","367.948336","fe80::52eb:f6ff:fe89:7c68","ff02::1:ff01:f9b4","ICMPv6","86","Neighbor Solicitation for 2001:4453:38f:b300:a1f4:6da2:601:f9b4 from 00:e0:4c:68:0a:27"
"1502","368.074103","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
"1503","368.869817","RealtekSemic_68:0a:27","Broadcast","ARP","42","Who has 192.168.50.82? Tell 192.168.50.1"
"1504","368.972264","fe80::52eb:f6ff:fe89:7c68","ff02::1:ff01:f9b4","ICMPv6","86","Neighbor Solicitation for 2001:4453:38f:b300:a1f4:6da2:601:f9b4 from 00:e0:4c:68:0a:27"
"1505","369.177269","Intel_3f:d4:55","Nearest-Bridge","LLDP","58","MA/7c:5c:f8:3f:d4:55 MA/7c:5c:f8:3f:d4:55 3601 "
"1506","369.893834","RealtekSemic_68:0a:27","Broadcast","ARP","42","Who has 192.168.50.82? Tell 192.168.50.1"
"1507","370.074157","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
"1508","370.174154","Intel_3f:d4:55","Nearest-Bridge","LLDP","58","MA/7c:5c:f8:3f:d4:55 MA/7c:5c:f8:3f:d4:55 3601 "
"1509","370.405848","fe80::52eb:f6ff:fe89:7c68","ff02::1:ff01:f9b4","ICMPv6","86","Neighbor Solicitation for 2001:4453:38f:b300:a1f4:6da2:601:f9b4 from 00:e0:4c:68:0a:27"
"1510","370.917859","RealtekSemic_68:0a:27","Broadcast","ARP","42","Who has 192.168.50.82? Tell 192.168.50.1"
"1511","371.194105","Intel_3f:d4:55","Nearest-Bridge","LLDP","58","MA/7c:5c:f8:3f:d4:55 MA/7c:5c:f8:3f:d4:55 3601 "
"1512","371.429829","fe80::52eb:f6ff:fe89:7c68","ff02::1:ff01:f9b4","ICMPv6","86","Neighbor Solicitation for 2001:4453:38f:b300:a1f4:6da2:601:f9b4 from 00:e0:4c:68:0a:27"
"1513","371.941861","RealtekSemic_68:0a:27","Broadcast","ARP","42","Who has 192.168.50.82? Tell 192.168.50.1"
"1514","372.084091","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
"1515","372.184086","Intel_3f:d4:55","Nearest-Bridge","LLDP","58","MA/7c:5c:f8:3f:d4:55 MA/7c:5c:f8:3f:d4:55 3601 "
"1516","372.453900","fe80::52eb:f6ff:fe89:7c68","ff02::1:ff01:f9b4","ICMPv6","86","Neighbor Solicitation for 2001:4453:38f:b300:a1f4:6da2:601:f9b4 from 00:e0:4c:68:0a:27"
"1517","372.965854","RealtekSemic_68:0a:27","Broadcast","ARP","42","Who has 192.168.50.82? Tell 192.168.50.1"
"1518","373.170713","fe80::52eb:f6ff:fe89:7c68","ff02::1","ICMPv6","142","Router Advertisement from 50:eb:f6:89:7c:68"
"1519","373.887443","RealtekSemic_68:0a:27","Broadcast","ARP","42","Who has 192.168.50.82? Tell 192.168.50.1"
"1520","374.104094","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
"1521","374.399614","Intel_3f:d4:55","Nearest-Bridge","LLDP","58","MA/7c:5c:f8:3f:d4:55 MA/7c:5c:f8:3f:d4:55 3601 "
"1522","374.809108","fe80::52eb:f6ff:fe89:7c68","ff02::1:ff01:f9b4","ICMPv6","86","Neighbor Solicitation for 2001:4453:38f:b300:a1f4:6da2:601:f9b4 from 00:e0:4c:68:0a:27"
"1523","374.911090","RealtekSemic_68:0a:27","Broadcast","ARP","42","Who has 192.168.50.82? Tell 192.168.50.1"
"1524","375.414095","Intel_3f:d4:55","Nearest-Bridge","LLDP","58","MA/7c:5c:f8:3f:d4:55 MA/7c:5c:f8:3f:d4:55 3601 "
"1525","375.730714","fe80::52eb:f6ff:fe89:7c68","ff02::1:ff01:f9b4","ICMPv6","86","Neighbor Solicitation for 2001:4453:38f:b300:a1f4:6da2:601:f9b4 from 00:e0:4c:68:0a:27"
"1526","375.935436","RealtekSemic_68:0a:27","Broadcast","ARP","42","Who has 192.168.50.82? Tell 192.168.50.1"
"1527","376.104307","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
"1528","376.404052","Intel_3f:d4:55","Nearest-Bridge","LLDP","58","MA/7c:5c:f8:3f:d4:55 MA/7c:5c:f8:3f:d4:55 3601 "
"1529","376.754655","fe80::52eb:f6ff:fe89:7c68","ff02::1:ff01:f9b4","ICMPv6","86","Neighbor Solicitation for 2001:4453:38f:b300:a1f4:6da2:601:f9b4 from 00:e0:4c:68:0a:27"
"1530","376.959409","RealtekSemic_68:0a:27","Broadcast","ARP","42","Who has 192.168.50.82? Tell 192.168.50.1"
"1531","377.413980","Intel_3f:d4:55","Nearest-Bridge","LLDP","58","MA/7c:5c:f8:3f:d4:55 MA/7c:5c:f8:3f:d4:55 3601 "
"1532","377.778682","fe80::52eb:f6ff:fe89:7c68","ff02::1:ff01:f9b4","ICMPv6","86","Neighbor Solicitation for 2001:4453:38f:b300:a1f4:6da2:601:f9b4 from 00:e0:4c:68:0a:27"
"1533","377.983363","RealtekSemic_68:0a:27","Broadcast","ARP","42","Who has 192.168.50.82? Tell 192.168.50.1"
"1534","378.124059","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
